Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
être,soit,5,137,2963
vendredi,vendredi,154,138,2922
non,non,159,139,2920
projet,projet,115,140,2914
groupe,groupe,126,141,2899
devoir,doit,36,142,2893
lundi,lundi,161,143,2888
avoir,avons,3,144,2875
million,millions,137,145,2874
pendant,pendant,163,146,2866
avoir,eu,3,147,2834
ailleurs,ailleurs,169,148,2832
travail,travail,114,149,2828
tout,toute,23,150,2812
tout,toutes,23,151,2791
près,près,172,152,2790
moment,moment,143,153,2786
certain,certains,94,154,2782
jamais,jamais,175,155,2765
cours,cours,173,156,2763
reste,reste,171,157,2752
car,car,176,158,2744
français,français,107,159,2728
mardi,mardi,178,160,2728
côté,côté,139,161,2721
mercredi,mercredi,180,162,2716
déclarer,déclaré,133,163,2702
saison,saison,160,164,2648
dernier,dernière,39,165,2645
quatre,quatre,192,166,2630
devant,devant,187,167,2613
semaine,semaine,106,168,2596
russie,russie,194,169,2595
pouvoir,pouvoir,25,170,2595
samedi,samedi,193,171,2588
lieu,lieu,147,172,2585
homme,homme,110,173,2560
ukraine,ukraine,202,174,2557
compte,compte,157,175,2553
dimanche,dimanche,199,176,2534
être,suis,5,177,2524
fait,fait,121,178,2517
afin,afin,206,179,2515
euro,euros,165,180,2513
enfant,enfants,135,181,2513
guerre,guerre,195,182,2512
politique,politique,128,183,2493
jeudi,jeudi,211,184,2488
heure,h,67,185,2487
russe,russe,109,186,2485
votre,votre,125,187,2485
santé,santé,213,188,2479
être,étaient,5,189,2473
situation,situation,183,190,2470
part,part,200,191,2470
effet,effet,156,192,2461
chaque,chaque,214,193,2454
e,e,208,194,2442
grand,grande,51,195,2423
niveau,niveau,181,196,2383
annoncer,annoncé,136,197,2369
suite,suite,212,198,2363
être,seront,5,199,2326
avoir,avaient,3,200,2323
mon,mon,76,201,2320
là,là,223,202,2318
histoire,histoire,207,203,2317
rien,rien,224,204,2308
deuxième,deuxième,226,205,2284
conseil,conseil,204,206,2279
prendre,pris,57,207,2271
voir,voir,62,208,2262
soir,soir,225,209,2257
police,police,227,210,2254
sécurité,sécurité,231,211,2243
nombre,nombre,232,212,2223
pouvoir,pourrait,25,213,2217
centre,centre,205,214,2198
mettre,mettre,59,215,2184
match,match,146,216,2176
ici,ici,237,217,2173
chef,chef,197,218,2172
heure,heures,67,219,2163
jeune,jeunes,104,220,2140
point,point,116,221,2136
mettre,mis,59,222,2125
tour,tour,228,223,2122
région,région,174,224,2119
raison,raison,185,225,2115
dès,dès,247,226,2103
public,public,105,227,2094
prendre,prendre,57,228,2082
avoir,aurait,3,229,2074
québec,québec,253,230,2063
jeune,jeune,104,231,2056
question,question,167,232,2040
bon,bon,99,233,2035
cinq,cinq,259,234,2020
national,nationale,112,235,2005
lui,elles,29,236,1993
famille,famille,189,237,1979
france,france,269,238,1967
dire,dire,52,239,1964
celui,ceux,72,240,1962
mars,mars,275,241,1949
janvier,janvier,277,242,1942
rapport,rapport,242,243,1933
lui,eux,29,244,1930
surtout,surtout,282,245,1925
film,film,196,246,1919
retour,retour,264,247,1910
être,serait,5,248,1902
pouvoir,pu,25,249,1901
an,an,34,250,1890
trop,trop,287,251,1887
parce,parce,292,252,1880
pouvoir,peuvent,25,253,1874
gens,gens,298,254,1843
nombreux,nombreux,151,255,1832
septembre,septembre,301,256,1826
voir,vu,62,257,1815
grâce,grâce,302,258,1814
juin,juin,306,259,1810
avoir,aura,3,260,1810
désormais,désormais,307,261,1804
droit,droit,168,262,1802
devoir,devrait,36,263,1801
ancien,ancien,170,264,1797
indiquer,indiqué,234,265,1785
société,société,249,266,1784
service,service,130,267,1782
coup,coup,209,268,1752
série,série,240,269,1752
autant,autant,320,270,1751
celui,celui,72,271,1745
général,général,179,272,1741
joueur,joueurs,152,273,1739
personne,personne,65,274,1737
vouloir,veut,80,275,1730
pouvoir,puis,25,276,1723
femme,femmes,138,277,1722
tête,tête,297,278,1714
seulement,seulement,330,279,1712
malgré,malgré,331,280,1710
demande,demande,263,281,1706
tant,tant,332,282,1704
février,février,335,283,1698
matin,matin,327,284,1690
mon,ma,76,285,1686
savoir,savoir,91,286,1683
mieux,mieux,340,287,1683
décembre,décembre,341,288,1674
octobre,octobre,342,289,1673
expliquer,explique,149,290,1672
marché,marché,251,291,1664
bon,bonne,99,292,1659
décision,décision,257,293,1656
possible,possible,291,294,1654
service,services,130,295,1653
juillet,juillet,345,296,1651
occasion,occasion,300,297,1651
titre,titre,271,298,1628
crise,crise,310,299,1625
point,points,116,300,1624
site,site,256,301,1615
cadre,cadre,305,302,1615
novembre,novembre,354,303,1611
journée,journée,313,304,1594
maison,maison,281,305,1593
ligne,ligne,274,306,1589
eau,eau,288,307,1587
petit,petit,119,308,1576
période,période,336,309,1576
durer,durant,278,310,1575
mai,mai,363,311,1573
membre,membres,238,312,1571
être,sommes,5,313,1562
presse,presse,365,314,1559
autorité,autorités,285,315,1559
semaine,semaines,106,316,1558
souvent,souvent,367,317,1557
jeu,jeux,97,318,1551
toutefois,toutefois,368,319,1549
loi,loi,312,320,1548
avril,avril,369,321,1536
mise,mise,343,322,1533
directeur,directeur,348,323,1533
chose,chose,191,324,1522
ministère,ministère,359,325,1514
national,national,112,326,1512
entreprise,entreprises,164,327,1511
partir,partir,230,328,1511
russe,russes,109,329,1509
cause,cause,333,330,1507
femme,femme,138,331,1501
dernier,dernières,39,332,1499
nouveau,nouvelles,40,333,1488
plan,plan,319,334,1486
suisse,suisse,334,335,1479
six,six,385,336,1479
quelque,quelque,83,337,1478
faire,font,22,338,1477
affaire,affaires,201,339,1473
seul,seul,140,340,1473
besoin,besoin,272,341,1471
ensuite,ensuite,387,342,1471
aucun,aucun,190,343,1466
ni,ni,384,344,1465
loin,loin,391,345,1454
aller,vont,42,346,1448
secteur,secteur,296,347,1447
mal,mal,375,348,1446
dernier,derniers,39,349,1441
enquête,enquête,353,350,1439
parti,parti,273,351,1435
force,forces,218,352,1434
vraiment,vraiment,397,353,1430
système,système,326,354,1426
parmi,parmi,402,355,1420
club,club,329,356,1413
exemple,exemple,377,357,1411
but,but,248,358,1410
aller,aller,42,359,1405
nom,nom,350,360,1387
milliard,milliards,349,361,1387
permettre,permet,78,362,1387
maintenant,maintenant,412,363,1385
aide,aide,357,364,1380
passer,passer,81,365,1377
troisième,troisième,410,366,1376
celui,celle,72,367,1374
important,important,166,368,1374
communiqué,communiqué,414,369,1373
homme,hommes,110,370,1366
moi,moi,420,371,1365
entreprise,entreprise,164,372,1360
plutôt,plutôt,425,373,1358
mesure,mesures,184,374,1358
août,août,427,375,1353
environ,environ,380,376,1352
autour,autour,431,377,1345
tard,tard,430,378,1342
mesure,mesure,184,379,1341
long,long,217,380,1339
rencontre,rencontre,322,381,1337
choix,choix,433,382,1334
développement,développement,421,383,1331
manière,manière,408,384,1329
prochain,prochain,148,385,1327
pourtant,pourtant,440,386,1322
hausse,hausse,393,387,1322
direction,direction,418,388,1316
avoir,ayant,3,389,1309
victoire,victoire,376,390,1305
sein,sein,441,391,1305
juste,juste,434,392,1304
nord,nord,447,393,1302
nouveau,nouveaux,40,394,1299
enfin,enfin,453,395,1293
taux,taux,455,396,1290
accord,accord,372,397,1289
produit,produits,321,398,1287
objectif,objectif,324,399,1282
scène,scène,382,400,1279
rue,rue,344,401,1279
justice,justice,456,402,1278
ensemble,ensemble,449,403,1274
risque,risque,325,404,1272
défense,défense,452,405,1265
donner,donné,134,406,1262
pandémie,pandémie,458,407,1262
sembler,semble,284,408,1261
vue,vue,438,409,1260
dollar,dollars,405,410,1259
mort,mort,270,411,1259
campagne,campagne,416,412,1256
programme,programme,360,413,1251
population,population,323,414,1250
nuit,nuit,435,415,1246
assez,assez,473,416,1241
venir,vient,101,417,1238
avoir,ai,3,418,1237
donner,donner,134,419,1235
devoir,doivent,36,420,1234
trouver,trouver,111,421,1233
énergie,énergie,395,422,1228
etat,etat,394,423,1223
difficile,difficile,371,424,1217
route,route,383,425,1214
heure,heure,67,426,1210
américain,américain,186,427,1210
organisation,organisation,351,428,1206
terrain,terrain,426,429,1205
jouer,jouer,219,430,1203
quant,quant,489,431,1202
actuellement,actuellement,491,432,1200
macron,macron,492,433,1198
production,production,429,434,1196
coupe,coupe,470,435,1186
comment,comment,439,436,1183
décider,décidé,303,437,1182
façon,façon,465,438,1177
minute,minutes,361,439,1175
permettre,permis,78,440,1175
aucun,aucune,190,441,1173
départ,départ,445,442,1171
feu,feu,466,443,1171
action,action,317,444,1168
lorsque,lorsque,500,445,1168
école,école,346,446,1166
rôle,rôle,444,447,1161
appel,appel,389,448,1159
quoi,quoi,506,449,1158
gaz,gaz,505,450,1157
sud,sud,508,451,1155
cependant,cependant,509,452,1155
formation,formation,399,453,1151
rendre,rendre,141,454,1150
certain,certaines,94,455,1147
mon,mes,76,456,1146
grand,grands,51,457,1146
passer,passé,81,458,1142
terme,terme,358,459,1131
succès,succès,526,460,1128
travers,travers,496,461,1128
nombreux,nombreuses,151,462,1127
chose,choses,191,463,1127
zone,zone,338,464,1121
rapidement,rapidement,530,465,1117
devoir,dû,36,466,1113
connaître,connu,158,467,1113
social,sociaux,182,468,1113
or,or,531,469,1111
sujet,sujet,400,470,1109
parfois,parfois,540,471,1107
votre,vos,125,472,1107
armée,armée,436,473,1105
public,publique,105,474,1105
européen,européenne,215,475,1102
premier,premiers,32,476,1102
haut,haut,454,477,1101
petit,petite,119,478,1097
lancer,lancé,203,479,1096
passer,passe,81,480,1095
vidéo,vidéo,419,481,1095
république,république,518,482,1092
seul,seule,140,483,1091
abord,abord,495,484,1089
accès,accès,547,485,1088
affaire,affaire,201,486,1085
recevoir,reçu,233,487,1078
auprès,auprès,554,488,1073
date,date,499,489,1072
ordre,ordre,511,490,1065
finalement,finalement,559,491,1065
maire,maire,475,492,1060
total,total,407,493,1059
sortie,sortie,485,494,1056
base,base,487,495,1052
montréal,montréal,563,496,1051
français,française,107,497,1051
politique,politiques,128,498,1048
économique,économique,370,499,1044
penser,pense,236,500,1042
réseau,réseau,258,501,1041
annonce,annonce,494,502,1037
indique,indique,568,503,1036
ukrain,ukraine,569,504,1036
problème,problème,309,505,1035
meilleur,meilleur,210,506,1032
droit,droits,168,507,1029
être,étant,5,508,1024
pourquoi,pourquoi,577,509,1022
travail,travaux,114,510,1021
édition,édition,493,511,1021
association,association,432,512,1021
fort,fort,229,513,1016
militaire,militaire,316,514,1012
joueur,joueur,152,515,1011
information,informations,304,516,1011
corps,corps,589,517,1010
majorité,majorité,581,518,1008
activité,activités,315,519,1005
condition,conditions,459,520,1005
lequel,laquelle,239,521,1004
habitant,habitants,521,522,997
charge,charge,516,523,996
force,force,218,524,993
milieu,milieu,524,525,993
main,main,388,526,992
soutien,soutien,558,527,991
proposer,propose,198,528,989
international,international,222,529,984
réseau,réseaux,258,530,984
permettre,permettre,78,531,980
argent,argent,606,532,979
mondial,mondial,243,533,978
présence,présence,597,534,976
sens,sens,613,535,974
victime,victimes,290,536,972
porte,porte,392,537,972
emmanuel,emmanuel,614,538,971
particulièrement,particulièrement,620,539,968
différent,différents,295,540,964
expérience,expérience,522,541,963
droite,droite,608,542,962
économie,économie,513,543,961
époque,époque,600,544,956
savoir,sait,91,545,956
dix,dix,629,546,956
territoire,territoire,481,547,956
venir,venir,101,548,956
père,père,601,549,953
gauche,gauche,624,550,952
œuvre,œuvre,477,551,949
cour,cour,632,552,948
média,médias,539,553,947
communauté,communauté,497,554,943
plein,plein,580,555,941
donnée,données,603,556,941
trouver,trouve,111,557,940
mondial,mondiale,243,558,940
parler,parler,246,559,939
m,m,626,560,938
peine,peine,551,561,938
donne,donne,640,562,938
arme,armes,472,563,938
qualité,qualité,546,564,938
voiture,voiture,406,565,937
responsable,responsable,356,566,937
affirmer,affirmé,267,567,936
préciser,précise,235,568,931
avoir,avez,3,569,931
projet,projets,115,570,931
recherche,recherche,484,571,931
commission,commission,596,572,931
train,train,542,573,927
fait,faits,121,574,923
forme,forme,537,575,919
tribunal,tribunal,591,576,917
gros,gros,469,577,917
contrôle,contrôle,572,578,914
finale,finale,622,579,913
victime,victime,290,580,911
presque,presque,669,581,908
carrière,carrière,635,582,908
voix,voix,671,583,905
belgique,belgique,672,584,904
événement,événement,381,585,904
sept,sept,673,586,903
avenir,avenir,674,587,902
course,course,534,588,900
personnel,personnel,450,589,894
hôpital,hôpital,501,590,890
éviter,éviter,527,591,889
the,the,682,592,889
davantage,davantage,685,593,887
estime,estime,688,594,880
derrière,derrière,690,595,879
opération,opération,413,596,877
résultat,résultats,364,597,874
marque,marque,552,598,873
outre,outre,701,599,869
prendre,prend,57,600,869
matière,matière,561,601,869
équipe,équipes,113,602,865
longtemps,longtemps,705,603,865
retrouver,retrouver,162,604,865
demander,demandé,266,605,862
simple,simple,587,606,860
doute,doute,650,607,858
réussir,réussi,464,608,858
présent,présent,328,609,858
expliquer,expliqué,149,610,857
dossier,dossier,514,611,857
créer,créer,262,612,851
intérieur,intérieur,621,613,849
concerner,concernant,252,614,848
capitale,capitale,684,615,847
général,générale,179,616,845
international,internationale,222,617,839
prochain,prochaine,148,618,839
air,air,604,619,838
er,er,725,620,837
âge,âge,679,621,837
source,source,463,622,836
parent,parents,675,623,835
tôt,tôt,729,624,834
préciser,précisé,235,625,833
prévoir,prévu,265,626,831
bel,belle,461,627,830
grand,grandes,51,628,827
prison,prison,696,629,827
travailler,travailler,244,630,827
perdre,perdu,311,631,827
mère,mère,666,632,826
aider,aider,479,633,824
ligue,ligue,707,634,824
genre,genre,655,635,821
mission,mission,567,636,820
image,image,362,637,820
cœur,cœur,694,638,819
mouvement,mouvement,564,639,819
visite,visite,633,640,817
question,questions,167,641,817
poste,poste,532,642,815
israël,israël,752,643,813
rester,rester,220,644,812
covid,covid,753,645,811
conférence,conférence,676,646,810
banque,banque,557,647,809
twitter,twitter,745,648,806
quartier,quartier,549,649,806
information,information,304,650,806
position,position,615,651,803
inflation,inflation,768,652,802
soit,soit,769,653,802
kilomètre,km,409,654,801
citoyen,citoyens,503,655,800
lutte,lutte,716,656,798
augmentation,augmentation,698,657,796
manque,manque,763,658,795
soirée,soirée,704,659,795
fonds,fonds,780,660,794
canada,canada,781,661,793
aux,aux,785,662,790
commencer,commencé,283,663,786
tandis,tandis,788,664,786
enfant,enfant,135,665,783
festival,festival,713,666,782
élection,élections,403,667,782
bureau,bureau,599,668,780
atteindre,atteint,294,669,779
ouverture,ouverture,766,670,778
football,football,810,671,774
stade,stade,721,672,773
bout,bout,764,673,771
huit,huit,815,674,771
via,via,806,675,769
agence,agence,664,676,768
puisque,puisque,824,677,767
liste,liste,706,678,766
réalité,réalité,726,679,766
garde,garde,740,680,766
vivre,vivre,293,681,764
vite,vite,828,682,763
fort,forte,229,683,763
culture,culture,708,684,761
environnement,environnement,770,685,761
activité,activité,315,686,761
chacun,chacun,616,687,761
maroc,maroc,840,688,761
sûr,sûr,644,689,760
gestion,gestion,837,690,759
premier,premières,32,691,758
client,clients,545,692,758
propre,propre,529,693,758
problème,problèmes,309,694,755
être,soient,5,695,755
obtenir,obtenir,337,696,754
image,images,362,697,754
fille,fille,510,698,753
intérêt,intérêt,533,699,752
sortir,sortir,280,700,752
élève,élèves,738,701,751
ajouter,ajouté,314,702,751
rendre,rendu,141,703,751
ukrainien,ukrainiens,221,704,751
militaire,militaires,316,705,750
moyen,moyens,386,706,749
commune,commune,476,707,749
coup,coups,209,708,748
souligner,souligné,308,709,748
compagnie,compagnie,647,710,745
terre,terre,607,711,745
peuple,peuple,654,712,744
sanction,sanctions,720,713,743
propos,propos,857,714,741
fonction,fonction,584,715,741
bruxelle,bruxelles,860,716,741
contexte,contexte,852,717,740
comité,comité,777,718,740
opposition,opposition,767,719,740
transition,transition,843,720,740
candidat,candidat,299,721,740
impact,impact,703,722,739
second,second,396,723,738
espace,espace,585,724,738
cinéma,cinéma,792,725,737
appeler,appelé,254,726,737
plupart,plupart,868,727,736
administration,administration,787,728,735
écran,écran,651,729,735
ukrainien,ukrainien,221,730,735
véhicule,véhicule,401,731,733
tel,tel,286,732,732
protection,protection,819,733,732
salle,salle,538,734,731
conflit,conflit,683,735,731
urgence,urgence,689,736,729
américain,américaine,186,737,729
changement,changement,553,738,729
prise,prise,667,739,728
mettre,met,59,740,724
long,longue,217,741,721
moyenne,moyenne,851,742,719
assemblée,assemblée,856,743,718
mme,mme,886,744,718
contrat,contrat,646,745,715
université,université,733,746,715
d,d,874,747,715
important,importante,166,748,715
baisse,baisse,817,749,714
parc,parc,736,750,714
passage,passage,742,751,714
moscou,moscou,894,752,713
continuer,continue,241,753,712
version,version,743,754,712
policier,policiers,555,755,710
candidat,candidats,299,756,709
écrire,écrit,617,757,709
récemment,récemment,899,758,709
hiver,hiver,885,759,707
retrouver,retrouve,162,760,707
publier,publié,417,761,707
social,sociale,182,762,706
valeur,valeur,512,763,705
fils,fils,904,764,703
voir,voit,62,765,702
pouvoir,pourraient,25,766,699
tenir,tenu,188,767,699
réunion,réunion,760,768,698
réponse,réponse,659,769,698
résultat,résultat,364,770,698
vente,vente,560,771,697
construction,construction,842,772,697
liberté,liberté,734,773,697
paix,paix,918,774,697
voie,voie,700,775,696
fond,fond,896,776,695
atteindre,atteindre,294,777,693
rouge,rouge,687,778,692
côte,côte,772,779,692
création,création,811,780,691
of,of,920,781,691
famille,familles,189,782,690
mètre,mètres,827,783,690
devoir,devait,36,784,690
véhicule,véhicules,401,785,689
quotidien,quotidien,619,786,689
décès,décès,927,787,688
simplement,simplement,928,788,688
belge,belge,573,789,687
but,buts,248,790,687
fédéral,fédéral,543,791,686
étude,étude,467,792,685
oeil,yeux,863,793,684
pied,pied,631,794,683
village,village,686,795,682
devenir,devenir,177,796,679
avoir,ait,3,797,679
oui,oui,939,798,678
match,matchs,146,799,677
arrivée,arrivée,905,800,677
second,seconde,396,801,677
présenter,présenté,261,802,676
chambre,chambre,715,803,676
mode,mode,821,804,675
pouvoir,pourra,25,805,673
vote,vote,784,806,673
invasion,invasion,933,807,672
responsable,responsables,356,808,671
musique,musique,877,809,668
continuer,continuer,241,810,667
hier,hier,949,811,667
quel,quel,423,812,667
confiance,confiance,950,813,666
groupe,groupes,126,814,666
meilleur,meilleure,210,815,665
offrir,offre,255,816,664
party,parties,900,817,663
utiliser,utiliser,250,818,663
entrée,entrée,836,819,662
chance,chance,645,820,661
carte,carte,602,821,660
réaliser,réalisé,289,822,660
film,films,196,823,660
photo,photo,565,824,658
ville,villes,117,825,658
livre,livre,570,826,657
sommet,sommet,875,827,656
souligner,souligne,308,828,655
certain,certain,94,829,654
solution,solution,536,830,654
région,régions,174,831,652
accident,accident,773,832,651
vladimir,vladimir,970,833,651
procès,procès,974,834,650
petit,petits,119,835,650
gagner,gagner,411,836,649
électricité,électricité,976,837,648
faire,faisant,22,838,646
combat,combat,594,839,646
bilan,bilan,943,840,646
neuf,neuf,823,841,644
capacité,capacité,641,842,644
sanitaire,sanitaire,562,843,644
lequel,lequel,239,844,642
bord,bord,923,845,642
social,social,182,846,641
origine,origine,835,847,640
réduire,réduire,515,848,640
particulier,particulier,605,849,639
acteur,acteurs,398,850,639
vrai,vrai,849,851,637
objet,objet,637,852,637
moyen,moyen,386,853,637
sport,sport,630,854,636
jouer,joué,219,855,636
comprendre,comprendre,352,856,636
évidemment,évidemment,990,857,634
pouvoir,pourront,25,858,633
être,fut,5,859,632
assurer,assure,245,860,631
trouver,trouvé,111,861,631
record,record,774,862,631
public,publics,105,863,631
tu,tu,994,864,631
britannique,britannique,737,865,630
budget,budget,909,866,629
message,message,681,867,628
étape,étape,758,868,628
processus,processus,998,869,628
millier,milliers,931,870,628
nation,nations,649,871,626
élection,élection,403,872,626
devoir,devraient,36,873,626
répondre,répondre,378,874,625
découvrir,découvrir,390,875,624
secrétaire,secrétaire,986,876,624
compter,compter,520,877,624
local,locaux,339,878,623
absence,absence,966,879,622
consommation,consommation,982,880,622
idée,idée,657,881,622
revenir,revenir,268,882,621
relation,relations,611,883,620
modèle,modèle,652,884,620
département,département,813,885,618
c,c,1008,886,617
proche,proche,478,887,617
proche,proches,478,888,616
profiter,profiter,490,889,615
bas,bas,831,890,615
affirmer,affirme,267,891,615
véritable,véritable,908,892,613
poursuivre,poursuit,279,893,613
exister,existe,610,894,613
achat,achat,830,895,612
industrie,industrie,895,896,612
commerce,commerce,850,897,611
pouvoir,pouvez,25,898,611
chiffre,chiffres,544,899,610
province,province,809,900,609
attention,attention,1010,901,609
fil,fil,942,902,606
étudiant,étudiants,643,903,604
compris,compris,1003,904,604
voyage,voyage,859,905,603
personnage,personnage,507,906,603
remporter,remporté,548,907,602
accuser,accusé,486,908,601
arriver,arrive,155,909,601
laisser,laisser,355,910,601
soldat,soldats,891,911,599
souhaiter,souhaite,366,912,599
principal,principal,422,913,598
sénégal,sénégal,1038,914,598
suivre,suivre,276,915,598
ouest,ouest,1039,916,597
partout,partout,1040,917,597
new,new,932,918,596
nouveau,nouvel,40,919,595
chemin,chemin,915,920,595
parlement,parlement,1026,921,593
parquet,parquet,1036,922,592
allemagne,allemagne,1047,923,592
action,actions,317,924,592
membre,membre,238,925,591
nécessaire,nécessaire,579,926,591
type,type,841,927,590
ami,amis,642,928,590
mort,morts,270,929,589
pression,pression,945,930,589
événement,événements,381,931,587
nucléaire,nucléaire,807,932,587
disponible,disponible,609,933,587
numérique,numérique,802,934,587
poutin,poutine,1059,935,586
élément,éléments,735,936,586
député,député,474,937,584
maladie,maladie,818,938,584
pierre,pierre,926,939,583
domaine,domaine,748,940,582
mandat,mandat,953,941,582
ukrainien,ukrainienne,221,942,581
volonté,volonté,1032,943,581
assurer,assuré,245,944,580
spectacle,spectacle,771,945,580
possibilité,possibilité,892,946,579
beau,beau,668,947,579
attaque,attaque,576,948,579
preuve,preuve,845,949,578
unique,unique,1013,950,578
application,application,749,951,577
raison,raisons,185,952,576
croissance,croissance,1066,953,576
circulation,circulation,1067,954,575
juge,juge,782,955,575
note,note,888,956,574
falloir,faudra,77,957,573
changer,changer,482,958,573
discours,discours,1077,959,572
parcours,parcours,1079,960,572
transport,transport,578,961,572
avis,avis,1082,962,571
soin,soins,834,963,570
fête,fête,719,964,570
emploi,emploi,702,965,569
chaîne,chaîne,873,966,569
payer,payer,550,967,568
ajouté,ajouté,1087,968,567
étude,études,467,969,567
camp,camp,864,970,567
régime,régime,1015,971,567
texte,texte,862,972,566
européen,européen,215,973,566
zone,zones,338,974,565
tournoi,tournoi,996,975,564
populaire,populaire,853,976,564
nature,nature,1080,977,564
marquer,marqué,468,978,563
conséquence,conséquences,739,979,563
débat,débat,744,980,563
hors,hors,1092,981,562
biden,biden,1100,982,562
initiative,initiative,883,983,560
soutenir,soutenir,373,984,560
voilà,voilà,1106,985,559
fédération,fédération,1020,986,559
obtenir,obtenu,337,987,559
port,port,910,988,558
faire,fera,22,989,558
directement,directement,1110,990,557
américain,américains,186,991,557
lancer,lancer,203,992,557
stratégie,stratégie,985,993,556
mer,mer,1035,994,555
central,centrale,648,995,554
avoir,auront,3,996,554
augmenter,augmenter,443,997,554
engagement,engagement,854,998,553
personnage,personnages,507,999,553
internet,internet,1117,1000,553
compétition,compétition,871,1001,553
kilomètre,kilomètres,409,1002,552
avance,avance,1090,1003,552
judiciaire,judiciaire,903,1004,552
devenir,devenu,177,1005,551
double,double,1053,1006,551
confirmer,confirmé,428,1007,551
journaliste,journaliste,588,1008,551
quatrième,quatrième,1108,1009,551
historique,historique,935,1010,550
domicile,domicile,1089,1011,550
signer,signé,625,1012,549
auteur,auteur,727,1013,549
ministre,ministres,89,1014,548
sorte,sorte,1004,1015,547
porter,porter,260,1016,547
cérémonie,cérémonie,1056,1017,546
ancien,ancienne,170,1018,545
étranger,étrangères,404,1019,543
québécois,québécois,839,1020,543
arrêt,arrêt,876,1021,540
moitié,moitié,1139,1022,539
vitesse,vitesse,1060,1023,538
rappeler,rappelle,379,1024,538
effort,efforts,816,1025,538
différent,différentes,295,1026,537
pouvoir,pouvait,25,1027,536
tel,telle,286,1028,534
large,large,1034,1029,534
rappel,rappel,1113,1030,533
revanche,revanche,1154,1031,533
largement,largement,1156,1032,533
violence,violence,598,1033,533
