Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
υγεία,υγείας,142,194,2141
ίδιος,ίδιο,44,195,2118
καλά,καλά,150,196,2116
χθες,χθες,232,197,2110
άνθρωπος,άνθρωποι,57,198,2105
αναφέρω,αναφέρει,41,199,2093
όλος,όλους,19,200,2083
κοντά,κοντά,238,201,2066
ημέρα,ημέρες,89,202,2056
όλος,όλες,19,203,2044
κάποιος,κάποια,55,204,2031
θέμα,θέμα,137,205,2020
αγώνας,αγώνα,172,206,2013
φορά,φορές,65,207,2012
εγώ,σας,17,208,2011
εγώ,τα,17,209,2011
δε,δε,246,210,2004
άλλος,άλλο,25,211,1996
χώρα,χώρες,40,212,1990
λέει,λέει,248,213,1987
περίπτωση,περίπτωση,176,214,1985
γίνομαι,γίνεται,26,215,1984
μόλις,μόλις,250,216,1982
πίσω,πίσω,252,217,1970
πώς,πώς,253,218,1969
πρωί,πρωί,254,219,1961
προκειμένου,προκειμένου,257,220,1946
μέρος,μέρος,180,221,1944
σειρά,σειρά,187,222,1943
συγκεκριμένα,συγκεκριμένα,258,223,1938
μήνας,μήνες,101,224,1936
αν,εάν,32,225,1935
όσος,όσα,96,226,1920
εγώ,εγώ,17,227,1909
υπόθεση,υπόθεση,183,228,1904
γεγονός,γεγονός,216,229,1891
επί,επί,264,230,1887
ματς,ματς,265,231,1887
ίδιος,ίδιος,44,232,1883
μην,μη,62,233,1877
κάνω,κάνουν,22,234,1877
νίκη,νίκη,182,235,1870
νοσοκομείο,νοσοκομείο,214,236,1868
απόφαση,απόφαση,157,237,1858
σαν,σαν,271,238,1838
προσθέτω,πρόσθεσε,190,239,1838
χρονη,χρονη,170,240,1821
άλλος,άλλα,25,241,1819
λόγος,λόγο,82,242,1811
αύξηση,αύξηση,235,243,1806
σχετικά,σχετικά,274,244,1805
πρώην,πρώην,277,245,1790
παρά,παρά,278,246,1788
μέτρο,μέτρα,140,247,1785
πλευρά,πλευρά,211,248,1777
ομάδα,ομάδας,43,249,1772
ανακοινώνω,ανακοίνωσε,174,250,1771
όλος,όλη,19,251,1770
αποτελώ,αποτελεί,143,252,1759
πλαίσιο,πλαίσιο,269,253,1751
πολύ,περισσότερο,27,254,1742
ό,ό,280,255,1739
γκολ,γκολ,287,256,1738
ιστορία,ιστορία,198,257,1729
υπό,υπό,290,258,1714
γυναίκα,γυναίκα,99,259,1713
βράδυ,βράδυ,291,260,1709
σημείωσε,σημείωσε,292,261,1701
εκ,εκ,228,262,1681
πράγμα,πράγματα,226,263,1681
άλλος,άλλες,25,264,1680
μέρα,μέρα,139,265,1678
βρίσκω,βρίσκονται,56,266,1677
πρόγραμμα,πρόγραμμα,181,267,1676
ημέρα,ημέρα,89,268,1670
σχεδόν,σχεδόν,298,269,1665
αυτός,αυτός,16,270,1664
ενέργεια,ενέργειας,128,271,1652
διάστημα,διάστημα,279,272,1651
αστυνομία,αστυνομία,208,273,1650
μητέρα,μητέρα,256,274,1643
βίντεο,βίντεο,304,275,1635
εβδομάδα,εβδομάδα,168,276,1622
κυρίως,κυρίως,308,277,1621
χώρος,χώρο,147,278,1620
επειδή,επειδή,313,279,1606
πρόβλημα,προβλήματα,134,280,1599
κάτω,κάτω,322,281,1578
πολίτης,πολίτες,201,282,1575
πέντε,πέντε,324,283,1574
βάση,βάση,263,284,1574
ομάδα,ομάδες,43,285,1573
άνθρωπος,ανθρώπους,57,286,1562
περίοδος,περίοδο,203,287,1561
αρχή,αρχή,73,288,1559
πόλη,πόλη,136,289,1558
δηλαδή,δηλαδή,330,290,1557
δύναμη,δυνάμεις,145,291,1556
θέλω,θέλει,54,292,1553
επίθεση,επίθεση,200,293,1542
άτομο,άτομα,202,294,1529
ανακοίνωση,ανακοίνωση,261,295,1517
πρωθυπουργός,πρωθυπουργός,191,296,1514
ένας,μιας,11,297,1508
είτε,είτε,344,298,1507
έρευνα,έρευνα,210,299,1506
κανένας,κανείς,81,300,1505
μπορώ,μπορούσε,21,301,1504
άλλος,άλλων,25,302,1494
αγορά,αγορά,162,303,1492
τρεις,τρία,86,304,1488
κανένας,καμία,81,305,1477
περιοχή,περιοχές,63,306,1476
πούτιν,πούτιν,350,307,1473
τρίτος,τρίτη,165,308,1467
εκείνος,εκείνη,102,309,1467
κέντρο,κέντρο,242,310,1460
τελικά,τελικά,353,311,1459
ξανά,ξανά,357,312,1455
παιδί,παιδί,72,313,1452
λεπτό,λεπτά,240,314,1452
πρόβλημα,πρόβλημα,134,315,1452
κάνω,κάνουμε,22,316,1437
έργο,έργο,161,317,1429
δεύτερος,δεύτερο,109,318,1429
ίσως,ίσως,364,319,1428
οποίος,οποίες,18,320,1427
βάρος,βάρος,325,321,1425
ζωή,ζωής,67,322,1424
επιπλέον,επιπλέον,365,323,1423
μπροστά,μπροστά,366,324,1420
δεύτερος,δεύτερη,109,325,1417
δυο,δυο,368,326,1413
επίπεδο,επίπεδο,227,327,1402
υπουργείο,υπουργείο,205,328,1397
φέτος,φέτος,373,329,1397
ιδιαίτερα,ιδιαίτερα,355,330,1396
μίλησε,μίλησε,374,331,1396
μέλος,μέλη,184,332,1394
τουλάχιστο,τουλάχιστον,377,333,1391
πήρε,πήρε,379,334,1388
διαδικασία,διαδικασία,239,335,1387
πάρει,πάρει,381,336,1386
δουλειά,δουλειά,327,337,1379
σημαντικός,σημαντικό,105,338,1368
βρέθηκε,βρέθηκε,385,339,1366
εγώ,μου,17,340,1364
γυναίκα,γυναίκες,99,341,1359
μήνας,μήνα,101,342,1358
καλός,καλή,100,343,1355
τιμή,τιμή,104,344,1353
τιμή,τιμές,104,345,1352
ξεκινώ,ξεκίνησε,116,346,1352
οικογένεια,οικογένεια,133,347,1347
τελευταίος,τελευταίο,59,348,1344
ελληνικός,ελληνική,80,349,1340
αρχικά,αρχικά,397,350,1336
είχα,είχα,398,351,1336
χαρακτηριστικό,χαρακτηριστικά,400,352,1331
μεγάλος,μεγαλύτερη,29,353,1326
συνολικά,συνολικά,403,354,1325
δίνω,δώσει,76,355,1313
πάλι,πάλι,409,356,1312
δίνω,έδωσε,76,357,1310
ευκαιρία,ευκαιρία,286,358,1309
εταιρεία,εταιρεία,149,359,1305
ε,ε,411,360,1304
ανάμεσα,ανάμεσα,417,361,1293
απόγευμα,απόγευμα,419,362,1284
εθνικός,εθνική,110,363,1280
μέρα,μέρες,139,364,1278
εε,εε,424,365,1276
ρόλος,ρόλο,296,366,1269
θέλω,θέλω,54,367,1268
απέναντι,απέναντι,427,368,1268
α,α,428,369,1267
εντός,εντός,429,370,1267
λοιπόν,λοιπόν,431,371,1263
τίποτα,τίποτα,432,372,1262
λίγος,λίγες,194,373,1257
εγώ,εμείς,17,374,1255
πολύς,περισσότερα,36,375,1252
πορεία,πορεία,358,376,1246
γύρω,γύρω,441,377,1235
μέσο,μέσα,321,378,1227
συνεργασία,συνεργασία,245,379,1221
έξω,έξω,449,380,1215
φυσικά,φυσικά,450,381,1215
τμήμα,τμήμα,225,382,1213
προσπάθεια,προσπάθεια,233,383,1212
πολιτική,πολιτική,260,384,1205
χρειάζομαι,χρειάζεται,192,385,1201
χρονου,χρονου,461,386,1197
αργά,αργότερα,312,387,1193
σημαίνω,σημαίνει,395,388,1191
βαθμός,βαθμούς,218,389,1188
παρασκευή,παρασκευή,300,390,1187
εκατομμύριο,εκατομμύρια,288,391,1184
συνθήκη,συνθήκες,340,392,1171
άμεσα,άμεσα,469,393,1171
χρήση,χρήση,361,394,1169
πάντως,πάντως,472,395,1168
πολύς,περισσότερες,36,396,1165
εξέλιξη,εξέλιξη,255,397,1163
τουρκία,τουρκία,282,398,1157
δευτέρα,δευτέρα,331,399,1155
πρώτα,πρώτα,451,400,1141
αμέσως,αμέσως,487,401,1134
αυτός,αυτόν,16,402,1133
έξι,έξι,488,403,1133
μήνυμα,μήνυμα,426,404,1133
νέος,νέες,24,405,1121
παραμένω,παραμένει,195,406,1119
μιλώ,μιλώντας,177,407,1115
νωρίς,νωρίτερα,305,408,1113
πόλεμος,πολέμου,144,409,1110
ποσοστό,ποσοστό,371,410,1109
δρόμος,δρόμο,236,411,1109
στόχος,στόχο,164,412,1108
μπορώ,μπορούμε,21,413,1103
πόλεμος,πόλεμο,144,414,1101
όλος,όλων,19,415,1099
οποίος,οποίοι,18,416,1097
ηλικία,ηλικία,266,417,1095
εικόνα,εικόνα,315,418,1094
εργασία,εργασίας,247,419,1077
πρωτάθλημα,πρωτάθλημα,502,420,1071
πρέπει,έπρεπε,47,421,1068
αναφέρω,αναφέρθηκε,41,422,1065
πρώτος,πρώτες,37,423,1063
μεσημέρι,μεσημέρι,507,424,1060
σύστημα,σύστημα,339,425,1058
καλός,καλό,100,426,1058
λέγω,πει,34,427,1051
αύριο,αύριο,512,428,1050
θάνατος,θάνατο,309,429,1050
ας,ας,514,430,1044
παιδιών,παιδιών,520,431,1041
παρουσία,παρουσία,474,432,1041
μονάδα,μονάδες,281,433,1036
καλοκαίρι,καλοκαίρι,521,434,1035
κρίση,κρίση,334,435,1035
κάποιος,κάποιος,55,436,1034
έχω,είχαμε,12,437,1033
κυβέρνηση,κυβέρνησης,93,438,1032
φωτιά,φωτιά,470,439,1029
αυτοκίνητο,αυτοκίνητο,299,440,1027
ανάγκη,ανάγκη,272,441,1025
αεκ,αεκ,528,442,1023
κρούσμα,κρούσματα,466,443,1021
κατάφερε,κατάφερε,530,444,1021
πολύς,πολλοί,36,445,1020
τελικός,τελικό,249,446,1020
συμφωνία,συμφωνία,352,447,1018
μείωση,μείωση,464,448,1018
πάρα,πάρα,534,449,1015
μέλλον,μέλλον,535,450,1015
φυσικός,φυσικού,222,451,1012
χρονιά,χρονιά,443,452,1010
τύπος,τύπου,423,453,1009
league,league,539,454,1007
τελευταίος,τελευταίες,59,455,1007
επιχείρηση,επιχειρήσεις,171,456,1006
επόμενος,επόμενη,119,457,1005
δυνατότητα,δυνατότητα,408,458,1004
άνθρωπος,άνθρωπος,57,459,1003
ειδικά,ειδικά,317,460,1003
ασφάλεια,ασφάλεια,169,461,998
φέρω,φέρεται,241,462,996
φάση,φάση,393,463,995
τέσσερις,τέσσερις,544,464,994
στόχος,στόχος,164,465,992
φτάνω,έφτασε,124,466,991
πάει,πάει,550,467,989
ενέργεια,ενέργεια,128,468,988
δίνω,δίνει,76,469,988
εθνικός,εθνικής,110,470,987
δήλωση,δηλώσεις,303,471,987
μποφόρ,μποφόρ,553,472,987
αυτός,αυτούς,16,473,986
νέος,νέας,24,474,984
όλο,όλο,556,475,983
σημαντικός,σημαντική,105,476,982
Κυριακή,κυριακή,559,477,980
έγραψε,έγραψε,560,478,980
πανδημία,πανδημίας,307,479,979
ήρθε,ήρθε,562,480,976
ηθοποιός,ηθοποιός,479,481,974
ολυμπιακός,ολυμπιακός,231,482,974
κάποιος,κάποιες,55,483,974
μεγάλος,μεγαλύτερο,29,484,969
βοήθεια,βοήθεια,433,485,966
δείχνω,δείχνει,193,486,964
θέμα,θέματα,137,487,962
αυτός,αυτήν,16,488,962
εναντίον,εναντίον,567,489,958
αυτός,αυτών,16,490,956
χέρι,χέρια,323,491,952
πόλη,πόλης,136,492,951
εκπρόσωπος,εκπρόσωπος,453,493,951
μεγάλος,μεγάλες,29,494,949
συμμετοχή,συμμετοχή,329,495,947
γίνομαι,έγιναν,26,496,946
παρελθόν,παρελθόν,515,497,946
χρονος,χρονο,90,498,943
κόσμου,κόσμου,571,499,943
κοινωνία,κοινωνία,383,500,941
επικεφαλής,επικεφαλής,572,501,940
ερντογάν,ερντογάν,574,502,938
ασφάλεια,ασφαλείας,169,503,937
προσωπικό,προσωπικό,575,504,936
έλεγχος,έλεγχο,314,505,934
ευρωπαϊκός,ευρωπαϊκή,118,506,931
πρόεδρος,πρόεδρο,77,507,930
κόσμος,κόσμος,117,508,929
νέος,νέου,24,509,928
τετάρτη,τετάρτη,576,510,928
μητσοτάκη,μητσοτάκης,538,511,927
νατο,νατο,582,512,927
λειτουργία,λειτουργία,336,513,921
δικός,δική,179,514,919
επιτροπή,επιτροπή,289,515,919
παιχνίδιο,παιχνίδια,585,516,914
απ,απ,586,517,914
ζητώ,ζήτησε,189,518,913
χρήμα,χρήματα,529,519,913
τομέας,τομέα,436,520,912
φως,φως,589,521,910
πόσο,πόσο,591,522,906
ξεκινώ,ξεκινήσει,116,523,906
γνωστός,γνωστό,217,524,905
εκπομπή,εκπομπή,367,525,904
περιστατικό,περιστατικό,592,526,902
εποχή,εποχή,392,527,900
ανά,ανά,593,528,899
υπηρεσία,υπηρεσίες,158,529,898
εαυτός,εαυτό,503,530,898
κάνω,κάνω,22,531,897
ακριβώς,ακριβώς,597,532,894
οποίος,οποίων,18,533,887
αποτέλεσμα,αποτελέσματα,121,534,887
εισβολή,εισβολή,475,535,886
χρονη,χρονης,170,536,886
συνάντηση,συνάντηση,369,537,885
έκαναν,έκαναν,603,538,885
μικρός,μικρή,151,539,884
πρόταση,πρόταση,363,540,884
όλος,όλο,19,541,882
θέση,θέσεις,79,542,880
δύσκολος,δύσκολο,229,543,877
αυτός,αυτοί,16,544,875
υγεία,υγεία,142,545,872
φτάνω,φτάσει,124,546,871
αθήνα,αθήνα,609,547,871
αριθμός,αριθμός,243,548,869
παραπάνω,παραπάνω,612,549,869
λένε,λένε,615,550,866
ανάπτυξη,ανάπτυξη,318,551,865
πατέρα,πατέρα,467,552,864
δικαστήριο,δικαστήριο,418,553,864
επόμενος,επόμενο,119,554,863
κάποιος,κάποιο,55,555,863
εξωτερικά,εξωτερικών,613,556,862
ενδιαφέρον,ενδιαφέρον,533,557,861
αρκετά,αρκετά,616,558,860
ρωσικός,ρωσική,107,559,859
έρχεται,έρχεται,617,560,859
θέλω,θέλουν,54,561,858
υπουργείο,υπουργείου,205,562,856
περνώ,περάσει,294,563,853
όσο,όσον,83,564,852
ης,ης,622,565,852
αερίου,αερίου,632,566,839
ήμω,ήμουν,633,567,839
ποσό,ποσό,462,568,838
αλλαγή,αλλαγή,270,569,838
υπηρεσία,υπηρεσία,158,570,838
κατηγορία,κατηγορία,275,571,835
μάχη,μάχη,540,572,835
έπειτα,έπειτα,638,573,835
σεζόνς,σεζόν,639,574,835
αριθμός,αριθμό,243,575,834
απλά,απλά,386,576,832
κόστος,κόστος,491,577,832
εκλογή,εκλογές,439,578,831
υπάρχω,υπήρχε,33,579,828
μπορώ,μπορώ,21,580,828
σχέδιο,σχέδιο,348,581,827
κόρη,κόρη,640,582,826
αναφέρω,αναφέρουν,41,583,823
νέος,νέων,24,584,822
συριζα,συριζα,652,585,822
δικός,δικό,179,586,821
πηγή,πηγές,372,587,821
άλλος,άλλους,25,588,819
διαφορά,διαφορά,496,589,819
twitter,twitter,655,590,817
σχέση,σχέσεις,103,591,815
υπάρχω,υπάρξει,33,592,814
άλλος,άλλοι,25,593,814
συγκεκριμένος,συγκεκριμένο,207,594,813
βλέπω,δει,199,595,813
επιχείρηση,επιχείρηση,171,596,812
υπάρχω,υπήρξε,33,597,812
σεζόν,σεζόν,659,598,810
σίγουρα,σίγουρα,661,599,810
αλήθεια,αλήθεια,587,600,810
οικονομία,οικονομία,380,601,808
γίνομαι,γίνουν,26,602,808
επιλογή,επιλογή,356,603,807
καλός,καλύτερη,100,604,806
καιρός,καιρό,316,605,804
καλά,καλύτερα,150,606,803
ξέρω,ξέρω,326,607,803
όσος,όσους,96,608,802
πραγματικά,πραγματικά,665,609,802
πέρα,πέρα,658,610,801
κίνηση,κίνηση,376,611,800
προστασία,προστασίας,346,612,800
o,o,664,613,799
συνέντευξη,συνέντευξη,448,614,799
θεσσαλονίκη,θεσσαλονίκης,671,615,797
ταυτόχρονα,ταυτόχρονα,675,616,795
συχνά,συχνά,677,617,795
περιβάλλον,περιβάλλον,463,618,794
όσος,όσοι,96,619,794
βέβαια,βέβαια,679,620,791
αυτός,αυτής,16,621,790
γήπεδο,γήπεδο,561,622,789
έναντι,έναντι,682,623,789
βαθμός,βαθμό,218,624,789
ζήτημα,ζήτημα,412,625,788
δούμε,δούμε,684,626,785
περιοχή,περιοχής,63,627,783
ελληνικός,ελληνικό,80,628,783
γιώργος,γιώργος,490,629,781
χιλιάδα,χιλιάδες,601,630,779
έχω,έχοντας,12,631,779
παοκ,παοκ,692,632,778
γ,γ,693,633,778
λόγος,λόγος,82,634,774
συνεχίζω,συνεχίζει,98,635,772
σημειώνεται,σημειώνεται,697,636,771
στιγμή,στιγμής,74,637,771
μέτρο,μέτρων,140,638,770
βόλος,βόλου,332,639,769
μέσος,μέσο,306,640,768
έφυγε,έφυγε,701,641,767
άνδρες,άνδρες,702,642,766
έναρξη,έναρξη,602,643,765
μέλος,μέλος,184,644,761
οπότε,οπότε,708,645,761
δύναμη,δύναμη,145,646,761
διότι,διότι,710,647,759
πόλεμος,πόλεμος,144,648,759
νησί,νησί,276,649,758
ασφάλεια,ασφάλειας,169,650,758
θέλω,ήθελε,54,651,757
δύσκολος,δύσκολη,229,652,756
δείχνω,δείχνουν,193,653,756
παράδειγμα,παράδειγμα,715,654,755
λάθος,λάθος,459,655,753
πραγματικότητα,πραγματικότητα,636,656,752
έρευνα,έρευνες,210,657,750
εβδομάδα,εβδομάδες,168,658,750
λέγω,πω,34,659,749
βρέθηκαν,βρέθηκαν,719,660,749
απάντηση,απάντηση,621,661,747
συγκεκριμένος,συγκεκριμένη,207,662,746
άνδρας,άνδρας,643,663,746
δράση,δράση,333,664,744
σημειώνω,σημειωθεί,175,665,743
επιτυχία,επιτυχία,486,666,743
δεδομένος,δεδομένα,594,667,742
επίπεδο,επίπεδα,227,668,742
επιτροπή,επιτροπής,289,669,737
γίνομαι,γίνονται,26,670,736
νομίζω,νομίζω,644,671,736
όχημα,οχήματα,404,672,735
έλληνας,έλληνες,442,673,734
βρεθεί,βρεθεί,733,674,733
αφορώ,αφορούν,123,675,731
στιγμή,στιγμές,74,676,731
ελληνικός,ελληνικής,80,677,731
παιδίς,παιδί,736,678,731
άνθρωπος,ανθρώπων,57,679,729
έκθεση,έκθεση,525,680,729
έχω,έχετε,12,681,727
δυστυχώς,δυστυχώς,738,682,727
πρόσωπος,πρόσωπο,740,683,726
αυτός,αυτού,16,684,725
σώμα,σώμα,606,685,725
σκορ,σκορ,741,686,724
λογαριασμός,λογαριασμό,362,687,722
περαιτέρω,περαιτέρω,744,688,721
οικογένεια,οικογένειας,133,689,721
πόντους,πόντους,745,690,720
πέρασε,πέρασε,747,691,720
αστυνομικός,αστυνομικοί,141,692,719
θέλω,ήθελα,54,693,718
σεπτεμβρίου,σεπτεμβρίου,751,694,717
κανένας,κανένα,81,695,717
συμβαίνω,συμβεί,320,696,717
φωτογραφία,φωτογραφίες,359,697,716
αγάπη,αγάπη,625,698,715
εταιρεία,εταιρείας,149,699,714
άνω,άνω,755,700,713
εξέλιξη,εξελίξεις,255,701,713
λύση,λύση,440,702,713
πολίτης,πολιτών,201,703,712
ανάπτυξη,ανάπτυξης,318,704,712
ν,ν,758,705,710
θέλω,θέλουμε,54,706,709
απάντησε,απάντησε,761,707,708
αρκετός,αρκετές,259,708,707
πατέρας,πατέρας,760,709,707
έπεσε,έπεσε,762,710,706
ζευγάρι,ζευγάρι,763,711,706
βήμα,βήμα,510,712,706
προσφέρω,προσφέρει,416,713,705
νερό,νερό,425,714,702
κίνδυνος,κίνδυνο,497,715,702
φίλος,φίλους,283,716,702
όνομα,όνομα,415,717,700
μικρός,μικρό,151,718,699
αρχίζω,άρχισε,237,719,698
θάλασσα,θάλασσα,577,720,697
οικονομικός,οικονομική,167,721,697
προστασία,προστασία,346,722,696
έργο,έργα,161,723,696
σάββατο,σάββατο,772,724,696
νίκος,νίκος,458,725,695
επτά,επτά,775,726,695
έρθει,έρθει,777,727,694
υπενθυμίζεται,υπενθυμίζεται,778,728,694
αποκάλυψε,αποκάλυψε,780,729,691
εφημερίδα,εφημερίδα,564,730,690
mega,mega,782,731,689
εμπειρία,εμπειρία,584,732,689
αλλάζω,αλλάξει,435,733,688
τέσσερα,τέσσερα,785,734,686
παίκτες,παίκτες,788,735,686
συμβαίνω,συμβαίνει,320,736,686
επόμενος,επόμενες,119,737,686
παγκόσμιος,παγκόσμια,328,738,685
τιμή,τιμών,104,739,684
αστυνομία,αστυνομίας,208,740,684
λόγος,λόγους,82,741,684
εκείνος,εκείνος,102,742,683
αξίζω,αξίζει,695,743,682
φυσικός,φυσικό,222,744,680
τέτοιος,τέτοια,251,745,679
the,the,795,746,678
ευρωπαϊκός,ευρωπαϊκό,118,747,675
πιστεύω,πιστεύω,382,748,675
λαμβάνω,λάβει,223,749,674
σχολείο,σχολείο,405,750,673
νησί,νησιά,276,751,673
οδός,οδό,460,752,672
δημοκρατία,δημοκρατίας,434,753,671
πτώση,πτώση,735,754,671
υπογράμμισε,υπογράμμισε,802,755,670
συζήτηση,συζήτηση,481,756,670
θύμα,θύμα,454,757,670
πρόσφατα,πρόσφατα,792,758,669
κοινό,κοινό,505,759,669
συνελήφθη,συνελήφθη,805,760,668
ασθενής,ασθενείς,641,761,667
διεθνής,διεθνή,185,762,666
κοινωνικός,κοινωνικής,244,763,666
δημόσιος,δημόσια,268,764,665
βρισκόταν,βρισκόταν,809,765,662
ένωση,ένωση,456,766,661
πήγε,πήγε,811,767,661
ταινία,ταινία,396,768,661
